"yr","blk","a1","a2","a3","a4","a5","a7","a8","a9","a10","a11","a12","bonus","pf","welfare","mwdays","nwdays","wdays","costop","expshare","mult"
"24","A","113721","99999",1,"9999","22203","09","99",2,"9999",1,1,0,61970,160382,295,0,295,57317948,0,1
"24","A","113722","99999",1,"9999","22209","09","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","113723","99999",1,"9999","22203","09","99",2,"9999",1,1,2985254,5989000,1467000,304,0,304,943111000,0,1
"24","A","113724","99999",1,"9999","22209","09","99",2,"9999",1,1,4188508,3271855,1646482,305,0,305,1853531156,0,1
"24","A","113725","99999",1,"9999","22203","09","99",1,"9999",1,1,1735472,4073241,302088,307,0,307,477233035,0,1
"24","A","113726","99999",1,"9999","22202","09","99",1,"9999",1,1,1728207,1625656,43750,305,0,305,287815585,0,1
"24","A","113727","99999",1,"9999","22209","09","99",2,"9999",2,1,4593750,4985250,11928750,302,0,302,1279428000,0,1
"24","A","113728","99999",1,"9999","22201","09","99",2,"9999",1,1,1278400,2098400,225600,306,0,306,1306504000,0,1
"24","A","113729","99999",1,"9999","22204","09","99",2,"9999",1,1,2468000,1678000,5515000,299,0,299,460128000,0,1
"24","A","113730","99999",1,"9999","22203","09","99",2,"9999",1,1,1718000,1887000,454000,302,0,302,715943000,0,1
"24","A","113731","99999",1,"9999","22207","09","99",2,"9999",1,1,6750000,5750000,6650000,305,0,305,1586830000,0,1
"24","A","113732","99999",1,"9999","22209","09","99",2,"9999",1,1,74000,32263,0,306,0,306,23188173,0,1
"24","A","113733","99999",1,"9999","22203","09","99",2,"9999",1,1,3922100,5868500,454900,307,0,307,1353088800,0,1
"24","A","113735","99999",1,"9999","22201","09","99",2,"9999",3,1,453240,577800,323200,305,0,305,1051126900,0,1
"24","A","113737","99999",1,"9999","22201","09","99",2,"9999",1,1,341300,292060,606741,300,0,300,866178969,0,1
"24","A","113738","99999",1,"9999","22203","09","99",1,"9999",5,1,15496328,24012001,46212000,307,0,307,4623250001,72,1
"24","A","113739","99999",1,"9999","22209","09","99",2,"9999",1,1,0,0,0,280,0,280,238363017,0,1
"24","A","113740","99999",1,"9999","22209","09","99",1,"9999",1,1,267887,90586,49675,301,0,301,334480828,0,1
"24","A","113741","99999",1,"9999","22203","09","99",2,"9999",1,1,287778,611844,10040,303,0,303,21414133,0,1
"24","A","113742","99999",1,"9999","22203","09","99",2,"9999",1,1,244366,485391,644186,306,0,306,379599552,0,1
"24","A","113743","99999",1,"9999","22209","09","99",2,"9999",1,1,0,5967000,12133000,301,0,301,2518826000,0,1
"24","A","113744","99999",1,"9999","22209","09","99",1,"9999",1,1,0,828045,1808714,310,0,310,1037822566,0,1
"24","A","113745","99999",1,"9999","22207","09","99",2,"9999",1,1,455262,765644,5145346,316,0,316,309591774,0,1
"24","A","113746","99999",1,"9999","22209","09","99",1,"9999",1,1,0,0,0,125,0,125,9822100,0,1
"24","A","113747","99999",1,"9999","22207","09","99",2,"9999",1,1,110720,1062720,1658080,308,0,308,431560160,0,1
"24","A","113748","99999",1,"9999","22201","09","99",2,"9999",1,1,0,3221254,4312410,308,0,308,821084372,0,1
"24","A","113749","99999",1,"9999","22201","09","99",2,"9999",1,1,18535955,7022000,34457000,317,0,317,1178255000,0,1
"24","A","113750","99999",1,"9999","22203","09","99",1,"9999",1,1,147890,829300,135834,305,0,305,760203431,0,1
"24","A","113751","99999",1,"9999","22202","09","99",2,"9999",1,1,4876000,4810000,8008000,302,0,302,1485281999,0,1
"24","A","113752","99999",1,"9999","22203","09","99",2,"9999",1,1,1334389,4408636,1434197,296,0,296,565115891,0,1
"24","A","113753","99999",1,"9999","22207","09","99",2,"9999",1,1,0,8886000,24940000,303,0,303,5479193000,0,1
"24","A","113754","99999",1,"9999","22203","09","99",2,"9999",1,1,1223553,2376282,372636,306,0,306,724150758,0,1
"24","A","113755","99999",1,"9999","22207","09","99",2,"9999",1,1,3613277,4526000,8109000,302,0,302,1140612200,0,1
"24","A","113756","99999",1,"9999","25995","09","99",2,"9999",1,1,1703000,4254000,1888000,300,0,300,1445202999,0,1
"24","A","113757","99999",1,"9999","22209","09","99",2,"9999",1,1,2946298,6809600,5433400,300,0,300,1318585799,0,1
"24","A","113758","99999",1,"9999","22201","09","99",2,"9999",1,1,1210000,12840000,48000000,299,0,299,5254450000,0,1
"24","A","113759","99999",1,"9999","22209","09","99",2,"9999",1,1,35620,84666,266768,192,0,192,32502666,0,1
"24","A","113760","99999",1,"9999","22205","09","99",1,"9999",1,1,0,0,0,305,0,305,10734818,0,1
"24","A","113761","99999",1,"9999","22203","09","99",1,"9999",1,1,0,0,0,256,0,256,90916178,0,1
"24","A","113762","99999",1,"9999","22201","09","99",2,"9999",1,1,2474918,5983840,2554436,311,0,311,2358811285,0,1
"24","A","113763","99999",1,"9999","22204","09","99",2,"9999",1,1,356580,956542,861896,308,0,308,183305450,0,1
"24","A","113764","99999",1,"9999","22209","09","99",2,"9999",1,1,2576751,2135473,4560130,300,0,300,863443732,0,1
"24","A","113765","99999",1,"9999","22209","09","99",1,"9999",2,1,0,1079000,981000,300,0,300,751691000,0,1
"24","A","113767","99999",1,"9999","22203","09","99",2,"9999",1,1,0,26477,76035,303,0,303,127218424,0,1
"24","A","113768","99999",1,"9999","22203","09","99",2,"9999",1,1,1985750,3046000,1342000,307,0,307,2972171000,0,1
"24","A","113769","99999",1,"9999","22201","09","99",2,"9999",1,1,3538000,2908000,3589000,304,0,304,1016888450,0,1
"24","A","113770","99999",1,"9999","22209","09","99",2,"9999",1,1,0,2105400,501200,303,0,303,197712300,0,1
"24","A","113772","99999",1,"9999","22209","09","99",2,"9999",1,1,2366330,4711340,2302370,308,0,308,225158069,0,1
"24","A","113773","99999",1,"9999","22203","09","99",2,"9999",1,1,278000,1008000,926000,300,0,300,476549000,0,1
"24","A","113774","99999",1,"9999","22209","09","99",2,"9999",1,1,1012759,1136581,1431630,299,0,299,712375538,0,1
"24","A","113775","99999",1,"9999","22207","09","99",2,"9999",1,1,1391522,2334549,5661751,307,0,307,180045876,0,1
"24","A","113776","99999",1,"9999","22209","09","99",2,"9999",1,1,252640,1631550,1142010,299,0,299,306260539,0,1
"24","A","113777","99999",1,"9999","22209","09","99",2,"9999",1,1,0,646800,490600,304,0,304,158506400,0,1
"24","A","113778","99999",1,"9999","22209","09","99",1,"9999",1,1,0,1766853,2218000,307,0,307,1018546000,0,1
"24","A","113780","99999",1,"9999","22201","09","99",1,"9999",1,1,0,38000,137000,306,0,306,181764990,0,1
"24","A","113781","99999",1,"9999","22209","09","99",2,"9999",2,1,261304,510616,0,303,0,303,118825158,0,1
"24","A","113783","99999",1,"9999","22209","09","99",1,"9999",1,1,153951,26380,0,303,0,303,97461013,0,1
"24","A","113785","99999",1,"9999","22209","09","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","113786","99999",1,"9999","22209","09","99",2,"9999",1,1,3762300,3985200,6724500,308,0,308,2018093340,0,1
"24","A","113787","99999",1,"9999","22202","09","99",2,"9999",1,1,2864931,3938395,4658416,308,0,308,175785028,0,1
"24","A","113788","99999",1,"9999","22209","09","99",2,"9999",1,1,958741,3982941,531765,305,0,305,7820653190,0,1
"24","A","113789","99999",1,"9999","22209","09","99",2,"9999",1,1,2688490,1527653,325662,306,0,306,543287362,0,1
"24","A","113790","99999",1,"9999","22201","09","99",2,"9999",1,1,770376,1852091,1568517,304,0,304,161260499,0,1
"24","A","113791","99999",1,"9999","20131","09","99",2,"9999",1,1,25370,148088,0,302,0,302,174061426,0,1
"24","A","113792","99999",1,"9999","22205","09","99",1,"9999",1,1,0,0,0,305,0,305,10395059,0,1
"24","A","113793","99999",1,"9999","22209","09","99",1,"9999",1,7,0,0,0,0,0,0,0,0,0
"24","A","113794","99999",1,"9999","22202","09","99",2,"9999",1,1,451800,206460,0,300,0,300,173466658,0,1
"24","A","113795","99999",1,"9999","20303","09","99",1,"9999",1,1,0,223000,37000,112,0,112,148482636,0,1
"24","A","113796","99999",1,"9999","28132","09","99",1,"9999",1,1,2565897,3009162,4546074,309,0,309,832272045,0,1
"24","A","113797","99999",1,"9999","22203","09","99",2,"9999",1,1,94145,170271,315181,224,0,224,41206973,0,1
"24","A","113798","99999",1,"9999","22201","09","99",2,"9999",1,1,0,144543,262637,302,0,302,196725675,0,1
"24","A","113799","99999",1,"9999","22203","09","99",2,"9999",1,1,787727,1010603,857564,302,0,302,312834141,0,1
"24","A","113800","99999",1,"9999","22201","09","99",2,"9999",1,1,0,53828,151208,305,0,305,93776294,0,1
"24","A","113801","99999",1,"9999","24202","09","99",2,"9999",1,1,21000,209968,490867,193,0,193,568087086,0,1
"24","A","113802","99999",1,"9999","22203","09","99",1,"9999",1,1,496320,1847693,205738,303,0,303,237450703,0,1
"24","A","113803","99999",1,"9999","22208","09","99",2,"9999",1,1,0,442407,294933,306,0,306,94753170,0,1
"24","A","113804","99999",1,"9999","24311","09","99",2,"9999",1,1,134187,262289,0,307,0,307,102139344,0,1
"24","A","113806","99999",1,"9999","22204","09","99",2,"9999",1,1,0,0,0,304,0,304,95970718,0,1
"24","A","113807","99999",1,"9999","22203","09","99",1,"9999",1,1,0,0,0,305,0,305,27090800,0,1
"24","A","113808","99999",1,"9999","22209","09","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","113809","99999",1,"9999","22209","09","99",1,"9999",1,1,0,55251,4425,303,0,303,3015636,0,1
"24","A","113810","99999",1,"9999","22204","09","99",2,"9999",1,1,0,90591,0,306,0,306,9180392,0,1
"24","A","113811","99999",1,"9999","22202","09","99",2,"9999",1,1,0,731395,1261597,305,0,305,809684205,0,1
"24","A","113812","99999",1,"9999","22209","09","99",1,"9999",1,1,0,0,0,306,0,306,20968427,0,1
"24","A","113813","99999",1,"9999","23102","09","99",2,"9999",2,1,2525000,5677000,2673000,307,0,307,637925000,0,1
"24","A","113814","99999",1,"9999","23103","09","99",2,"9999",1,1,822117,415841,90238,309,0,309,216097207,0,1
"24","A","113815","99999",1,"9999","23103","09","99",2,"9999",1,1,1825188,2560858,0,302,0,302,1467628332,0,1
"24","A","113816","99999",1,"9999","23106","09","99",2,"9999",1,1,161951,323521,37650,307,0,307,75916889,0,1
"24","A","113817","99999",1,"9999","23106","09","99",2,"9999",1,1,90607,244080,0,302,0,302,221282748,0,1
"24","A","113818","99999",1,"9999","23103","09","99",2,"9999",1,1,1266401,1771333,52672,303,0,303,1798998528,0,1
"24","A","113819","99999",1,"9999","23101","09","99",2,"9999",1,1,290317,320254,318555,304,0,304,137796947,0,1
"24","A","113820","99999",1,"9999","23101","09","99",1,"9999",1,1,0,2164000,2519000,365,0,365,761144000,0,1
"24","A","113821","99999",1,"9999","23103","09","99",2,"9999",1,1,3958657,4543099,65767,301,0,301,740322104,0,1
"24","A","113822","99999",1,"9999","23102","09","99",2,"9999",1,1,0,99833,92496,306,0,306,38253639,0,1
"24","A","113823","99999",1,"9999","23103","09","99",2,"9999",1,1,388143,738683,304603,304,0,304,431014348,0,1
"24","A","113824","99999",1,"9999","23101","09","99",2,"9999",1,1,0,0,0,152,0,152,438301,0,1
"24","A","113825","99999",1,"9999","23103","09","99",2,"9999",1,1,3987000,9235000,9673000,303,0,303,1136512000,47,1
"24","A","113826","99999",1,"9999","23103","09","99",2,"9999",1,1,1721487,2587713,615855,304,0,304,1043074574,0,1
"24","A","113827","99999",1,"9999","23103","09","99",2,"9999",1,1,286261,630185,522896,307,0,307,1325671731,0,1
"24","A","113828","99999",1,"9999","23103","09","99",2,"9999",1,1,1867093,2728592,0,302,0,302,1180278569,0,1
"24","A","113829","99999",1,"9999","23105","09","99",2,"9999",1,1,0,273915,151382,80,0,80,161790991,0,1
"24","A","113830","99999",1,"9999","23107","09","99",1,"9999",1,1,1235000,1276000,361000,292,0,292,350125000,100,1
"24","A","113831","99999",1,"9999","23107","09","99",2,"9999",1,1,4382089,8338439,752000,299,0,299,197529066,0,1
"24","A","113832","99999",1,"9999","23109","09","99",2,"9999",1,1,327190,667260,19825,303,0,303,537955788,0,1
"24","A","113833","99999",1,"9999","23106","09","99",2,"9999",1,1,214795,462439,223563,305,0,305,244420497,0,1
"24","A","113834","99999",1,"9999","23109","09","99",2,"9999",1,1,1683000,4889000,3845000,303,0,303,567251000,0,1
"24","A","113835","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,20270,303,0,303,36067408,0,1
"24","A","113836","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,0,292,0,292,7280405,0,1
"24","A","113837","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,0,300,0,300,23242634,0,1
"24","A","113838","99999",1,"9999","23103","09","99",2,"9999",1,1,103844,66413,0,221,0,221,20908637,0,1
"24","A","113839","99999",1,"9999","23103","09","99",2,"9999",1,1,0,0,0,195,0,195,21231707,0,1
"24","A","113840","99999",1,"9999","23103","09","99",2,"9999",1,1,0,81264,0,222,4,226,15473872,0,1
"24","A","113841","99999",1,"9999","23102","09","99",1,"9999",1,1,2461260,1529203,229623,304,0,304,299825204,0,1
"24","A","113842","99999",1,"9999","23101","09","99",2,"9999",1,1,0,3692670,641910,299,0,299,701743477,8,1
"24","A","113843","99999",1,"9999","23107","09","99",2,"9999",1,1,895623,2169177,1401178,303,0,303,144373874,90,1
"24","A","113844","99999",1,"9999","23103","09","99",2,"9999",1,1,1205923,2139778,0,304,0,304,1521036905,0,1
"24","A","113845","99999",1,"9999","27400","09","99",2,"9999",1,1,92158,35961,0,305,0,305,12633077,0,1
"24","A","113846","99999",1,"9999","23103","09","99",2,"9999",1,1,895188,1433973,92316,309,0,309,1743648844,0,1
"24","A","113847","99999",1,"9999","23107","09","99",2,"9999",1,1,0,546543,0,305,0,305,299716894,0,1
"24","A","113848","99999",1,"9999","23109","09","99",1,"9999",1,1,649000,363000,1423000,304,0,304,316975917,0,1
"24","A","113849","99999",1,"9999","23103","09","99",2,"9999",2,1,611813,1184674,605893,304,0,304,1676247014,0,1
"24","A","113851","99999",1,"9999","23103","09","99",2,"9999",1,1,469713,1316151,0,302,0,302,1270617435,0,1
"24","A","113852","99999",1,"9999","23103","09","99",2,"9999",1,1,651615,1575721,0,366,0,366,1061710104,0,1
"24","A","113853","99999",1,"9999","23106","09","99",2,"9999",1,1,24000,76836,0,15,0,15,10310714,0,1
"24","A","113854","99999",1,"9999","23106","09","99",2,"9999",1,1,117365,211337,34760,285,0,285,55827747,0,1
"24","A","113855","99999",1,"9999","23105","09","99",2,"9999",1,1,213607,85699,654933,302,0,302,282437489,0,1
"24","A","113856","99999",1,"9999","23105","09","99",2,"9999",1,1,704310,1102341,148560,303,0,303,750979586,0,1
"24","A","113857","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,547310,307,0,307,308163000,29,1
"24","A","113859","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,44560,297,0,297,8328632,0,1
"24","A","113860","99999",1,"9999","23105","09","99",2,"9999",1,1,0,1827379,305564,312,0,312,1033931037,0,1
"24","A","113861","99999",1,"9999","23109","09","99",2,"9999",1,1,0,35125,25165,304,0,304,75585767,0,1
"24","A","113862","99999",1,"9999","23101","09","99",1,"9999",1,1,0,187160,43050,303,0,303,137487120,0,1
"24","A","113863","99999",1,"9999","23105","09","99",2,"9999",1,1,105410,881553,742668,309,0,309,399908201,0,1
"24","A","113864","99999",1,"9999","23105","09","99",2,"9999",1,1,99150,115074,133650,302,0,302,70459518,0,1
"24","A","113865","99999",1,"9999","23106","09","99",2,"9999",1,1,0,114400,0,224,0,224,101904800,0,1
"24","A","113866","99999",1,"9999","23101","09","99",1,"9999",1,1,377523,728859,321022,299,0,299,75185380,0,1
"24","A","113867","99999",1,"9999","23101","09","99",2,"9999",1,1,500500,1867388,2073551,304,0,304,386865960,0,1
"24","A","113868","99999",1,"9999","23101","09","99",1,"9999",1,1,371350,156620,486100,305,0,305,125349270,0,1
"24","A","113869","99999",1,"9999","23101","09","99",1,"9999",1,1,116510,45461,0,313,0,313,57339009,0,1
"24","A","113870","99999",1,"9999","23103","09","99",2,"9999",1,1,0,0,0,158,0,158,5740100,0,1
"24","A","113871","99999",1,"9999","23101","09","99",1,"9999",1,1,0,635000,278000,301,0,301,157983000,0,1
"24","A","113872","99999",1,"9999","23103","09","99",2,"9999",1,1,0,136535,0,206,0,206,2661672,0,1
"24","A","113873","99999",1,"9999","23101","09","99",1,"9999",1,1,0,477652,0,303,0,303,122476044,0,1
"24","A","113874","99999",1,"9999","31003","09","99",2,"9999",1,1,216219,986388,358087,305,0,305,82722693,0,1
"24","A","113875","99999",1,"9999","23109","09","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","113876","99999",1,"9999","23101","09","99",2,"9999",1,1,0,0,0,303,0,303,510431893,0,1
"24","A","113877","99999",1,"9999","23101","09","99",2,"9999",1,1,0,0,92460,113,0,113,38763555,0,1
"24","A","113878","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,197509,307,0,307,74145561,0,1
"24","A","113879","99999",1,"9999","23101","09","99",1,"9999",1,1,0,0,77667,120,0,120,23271773,0,1
"24","A","113880","99999",1,"9999","23912","09","99",2,"9999",1,1,60411556,44861963,31531915,310,0,310,3193790814,0,1
"24","A","113881","99999",1,"9999","23913","09","99",1,"9999",1,1,3075233,31583268,13483633,307,0,307,3081176664,0,1
"24","A","113882","99999",1,"9999","23912","09","99",1,"9999",1,1,0,63973,45954,263,0,263,5666639,0,1
"24","A","113883","99999",1,"9999","23911","09","99",2,"9999",1,1,98562,801132,172000,303,0,303,315731000,0,1
"24","A","113884","99999",1,"9999","23911","09","99",2,"9999",1,1,342500,518100,2161600,299,0,299,535573600,0,1
"24","A","113885","99999",1,"9999","23919","09","99",1,"9999",1,1,0,234599,1093191,303,0,303,310881203,0,1
"24","A","113886","99999",1,"9999","23919","09","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","113887","99999",1,"9999","52109","09","99",1,"9999",1,1,0,58566,124933,313,0,313,11052467,0,1
"24","A","113888","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,12574,175,121,296,8220969,0,1
"24","A","113889","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,5092,212,84,296,12309474,0,1
"24","A","113890","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,24360,186,115,301,10369102,0,1
"24","A","113891","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,11958,177,135,312,8879325,0,1
"24","A","113892","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,175,135,310,8889270,0,1
"24","A","113893","99999",1,"9999","23921","09","99",1,"9999",1,1,20000,0,0,180,109,289,4445286,0,1
"24","A","113894","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,201,101,302,7598634,0,1
"24","A","113895","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,18600,215,110,325,6634154,0,1
"24","A","113896","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,1953,96,0,96,5802178,0,1
"24","A","113897","99999",1,"9999","23921","09","99",1,"9999",1,1,63211,0,0,90,0,90,4741878,0,1
"24","A","113898","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,122,2,124,8269759,0,1
"24","A","113899","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,12718,72,0,72,5949378,0,1
"24","A","113900","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,95,5,100,8317205,0,1
"24","A","113901","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,3550,56,0,56,4357373,0,1
"24","A","113902","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,64,0,64,13361750,0,1
"24","A","113903","99999",1,"9999","23921","09","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","113904","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,2040,186,132,318,3021194,0,1
"24","A","113905","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,24650,241,35,276,8214530,0,1
"24","A","113906","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,101,2,103,5881814,0,1
"24","A","113907","99999",1,"9999","23929","09","99",1,"9999",1,1,600653,445054,0,298,0,298,108706103,0,1
"24","A","113908","99999",1,"9999","23921","09","99",1,"9999",1,1,1220730,1299804,1343494,232,0,232,135944784,0,1
"24","A","113909","99999",1,"9999","23929","09","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","113910","99999",1,"9999","23921","09","99",1,"9999",1,8,0,0,0,0,0,0,0,0,0
"24","A","113911","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,8429,179,180,359,1957660,0,1
"24","A","113912","99999",1,"9999","23921","09","99",1,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","113913","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,180,154,334,2150605,0,1
"24","A","113914","99999",1,"9999","23921","09","99",1,"9999",1,7,0,0,0,0,0,0,0,0,0
"24","A","113915","99999",1,"9999","23921","09","99",1,"9999",1,5,0,0,0,0,0,0,0,0,0
"24","A","113916","99999",1,"9999","22202","09","99",2,"9999",1,1,1147906,1841499,677719,305,0,305,297765782,0,1
"24","A","113917","99999",1,"9999","22209","09","99",2,"9999",1,1,253190,284145,357908,309,0,309,178093887,0,1
"24","A","113918","99999",1,"9999","23921","09","99",1,"9999",1,1,0,0,0,284,0,284,2987406,0,1
"24","A","113919","99999",1,"9999","23931","09","99",2,"9999",1,1,1514935,5498195,810516,306,0,306,853042388,0,1
"24","A","113920","99999",1,"9999","23934","09","99",1,"9999",1,1,3735900,14909600,708700,310,0,310,790619600,0,1
"24","A","113921","99999",1,"9999","23934","09","99",2,"9999",1,4,0,0,0,0,0,0,0,0,1
"24","A","113922","99999",1,"9999","23932","09","99",1,"9999",1,1,0,597702,246500,310,0,310,109232883,98,1
"24","A","113923","99999",1,"9999","23932","09","99",1,"9999",1,1,0,0,6500,300,0,300,7916763,0,1
